ISIN,Company_Name,BSE_Scrip_Code,NSE_Symbol
INE484I01029,Precision Camshafts Limited   ,539636,PRECAM
INE485A01015,CENTURY ENKA LTD.      ,500280,CENTENKA
INE488D01021,AVT NATURAL PRODUCTS LTD.     ,519105,AVTNPL
INE488V01015,PSP Projects Limited   ,540544,PSPPROJECT
INE489G01022,ANUH PHARMA LTD.,506260,
INE492A01029,CLARIANT CHEMICALS (INDIA) LTD,506390,CLNINDIA
INE495B01038,SUVEN LIFE SCIENCES LTD.      ,530239,SUVEN
INE495C01010,SANGAM (INDIA) LTD.    ,514234,SANGAMIND
INE500A01029,DCW LTD. ,500117,DCW
INE501G01024,HT MEDIA LTD.   ,532662,HTMEDIA
INE503B01013,STEEL EXCHANGE INDIA LTD.     ,534748,STEELXIND
INE505A01010,DHARAMSI MORARJI CHEMICAL CO.L,506405,
INE506A01018,DREDGING CORPORATION OF INDIA ,523618,DREDGECORP
INE508G01029,TIME TECHNOPLAST LTD.  ,532856,TIMETECHNO
INE519A01011,FOSECO INDIA LTD.      ,500150,FOSECOIND
INE519C01017,SUMMIT SECURITIES LTD. ,533306,SUMMITSEC
INE524B01027,GANDHI SPECIAL TUBES LTD.     ,513108,GANDHITUBE
INE525F01017,BALMER LAWRIE INVESTMENTS LTD.,532485,
INE526E01018,SHRIRAM PIST. & RING LTD      ,204296,SHRIPISTON
INE528K01029,GALLANTT ISPAT LTD.    ,533265,GALLISPAT
INE529A01010,FEDERAL-MOGUL GOETZE (INDIA) L,505744,FMGOETZE
INE529I01021,KUANTUM PAPERS LTD.    ,532937,KUANTUM
INE535D01029,ROTO PUMPS LTD. ,517500,
INE538A01037,GFL LIMITED     ,500173,GFLLIMITED
INE540G01014,AMBIKA COTTON MILLS LTD.      ,531978,AMBIKCO
INE540H01012,VOLTAMP TRANSFORMERS LTD.     ,532757,VOLTAMP
INE547E01014,INDIA MOTOR PARTS & ACCESSORIE,590065,IMPAL
INE549A01026,HINDUSTAN CONSTRUCTION CO.LTD.,500185,HCC
INE552U01010,Kwality Pharmaceuticals Limite,539997,
INE555C01029,SHIVA CEMENT LTD.      ,532323,
INE558B01017,MANGALORE CHEMICALS & FERTILIZ,530011,MANGCHEFER
INE560K01014,PTC INDIA FINANCIAL SERVICES L,533344,PFS
INE561H01026,PARSVNATH DEVELOPERS LTD.     ,532780,PARSVNATH
INE564J01026,SHRI JAGDAMBA POLYMERS LTD.   ,512453,
INE571B01028,JAY BHARAT MARUTI LTD. ,520066,JAYBARMARU
INE573K01017,RUSHIL DECOR LTD.      ,533470,RUSHIL
INE576I01022,J.KUMAR INFRAPROJECTS LTD.    ,532940,JKIL
INE577A01027,MUNJAL SHOWA LTD.      ,520043,MUNJALSHOW
INE579B01039,ELPRO INTERNATIONAL LTD.      ,504000,
INE579C01029,VIMTA LABS LTD. ,524394,VIMTALABS
INE583B01015,SANDESH LTD.    ,526725,SANDESH
INE583C01021,DECCAN CEMENTS LTD.    ,502137,DECCANCE
INE583D01011,UGRO CAPITAL LIMITED   ,511742,UGROCAP
INE585A01020,NATIONAL PEROXIDE LTD. ,500298,
INE586B01026,TAJGVK HOTELS & RESORTS LTD.  ,532390,TAJGVK
INE587G01015,Kaya Limited    ,539276,KAYA
INE591Q01016,SUUMAYA INDUSTRIES LTD ,202781,SUULD
INE592A01026,ORIENT PAPER & INDUSTRIES LTD.,502420,ORIENTPPR
INE596F01018,PTC Industries Ltd.    ,539006,
INE597I01028,SHARDA MOTOR INDUSTRIES LTD   ,535602,SHARDAMOTR
INE597J01018,Shalby Limited  ,540797,SHALBY
INE599F01020,MORGANITE CRUCIBLE (INDIA) LTD,523160,
INE602G01020,KITEX GARMENTS LTD.    ,521248,KITEX
INE603A01013,PRAKASH INDUSTRIES LTD.,506022,PRAKASH
INE607A01014,PUNJAB ALKALIES & CHEMICALS LT,506852,
INE607D01018,ORIENT BELL LIMITED    ,530365,ORIENTBELL
INE611A01016,RSWM LTD.,500350,RSWM
INE612J01015,REPCO HOME FINANCE LTD.,535322,REPCOHOME
INE615H01020,TITAGARH WAGONS LTD.   ,532966,TWL
INE615R01029,Dhanvarsha Finvest Limited    ,540268,
INE616Z01012,YASHO INDUSTRIES LIMITED      ,541167,
INE618L01018,5paisa Capital Limited ,540776,5PAISA
INE618N01014,BALAXI PHARMA LTD      ,205972,BALAXI
INE621L01012,TEXMACO RAIL & ENGINEERING LTD,533326,TEXRAIL
INE625G01013,WELSPUN ENTERPRISES LIMTED    ,532553,WELENT
INE626A01014,SAURASHTRA CEMENT LTD. ,502175,
INE630A01024,SESHASAYEE PAPER & BOARDS LTD.,502450,SESHAPAPER
INE631A01022,SHANTHI GEARS LTD.     ,522034,SHANTIGEAR
INE632C01026,Vidhi Specialty Food Ingredien,531717,VIDHIING
INE634A01018,HONDA INDIA POWER PRODUCTS LIM,522064,HONDAPOWER
INE637C01025,POKARNA LTD.    ,532486,POKARNA
INE639B01015,TANFAC INDUSTRIES LTD. ,506854,
INE641R01017,QUINT DIGITAL MEDIA LIMITED   ,539515,
INE642C01025,RUBFILA INTERNATIONAL LTD.    ,500367,
INE643K01018,ARIHANT SUPERSTRUCTURES LIMITE,506194,ARIHANTSUP
INE645H01027,SUTLEJ TEXTILES & INDUSTRIES L,532782,SUTLEJTEX
INE645L01011,JUBILANT INDUSTRIES LTD.      ,533320,JUBLINDS
INE646B01010,MEDICAMEN BIOTECH LTD. ,531146,MEDICAMEQ
INE650K01021,SECUREKLOUD TECHNOLOGIES LIMIT,512161,SECURKLOUD
INE655A01013,STATE TRADING CORPORATION OF I,512531,STCINDIA
INE660C01027,CENTRUM CAPITAL LTD.   ,501150,CENTRUM
INE663B01015,CONTROL PRINT LTD.     ,522295,CONTROLPR
INE667G01015,SAKSOFT LTD.    ,590051,SAKSOFT
INE668G01013,ELDECO HOUSING & INDUSTRIES LT,523329,
INE672B01032,MUNJAL AUTO INDUSTRIES LTD.   ,520059,MUNJALAU
INE675C01017,CIGNITI TECHNOLOGIES LTD.     ,534758,CIGNITITEC
INE679V01019,Aditya Vision Limited  ,540205,
INE681B01017,INDRAPRASTHA MEDICAL CORP.LTD.,532150,INDRAMEDCO
INE684B01029,IST LTD. ,508807,
INE686A01026,ITD CEMENTATION INDIA LTD.    ,509496,ITDCEM
INE687A01016,TRANSPEK INDUSTRY LTD. ,506687,
INE692G01013,XCHANGING SOLUTIONS LTD.      ,532616,XCHANGING
INE694D01016,VADILAL INDUSTRIES LTD.,519156,VADILALIND
INE701A01023,VARDHMAN HOLDINGS LTD. ,500439,VHL
INE704B01017,RACL Geartech Limited  ,520073,
INE707A01012,VINDHYA TELELINKS LTD. ,517015,VINDHYATEL
INE709A01018,VLS FINANCE LTD.,511333,VLSFINANCE
INE712K01011,Shree Pushkar Chemicals & Fert,539334,SHREEPUSHK
INE714B01016,ANDHRA PETROCHEMICALS LTD.    ,500012,
INE715A01015,WHEELS INDIA LTD.      ,590073,WHEELS
INE715B01013,ANDHRA SUGARS LTD.     ,590062,ANDHRSUGAR
INE716B01011,TIPS INDUSTRIES LTD.   ,532375,TIPSINDLTD
INE722H01016,RENAISSANCE GLOBAL LIMITED    ,532923,RGL
INE725A01022,NAVA BHARAT VENTURES LTD.     ,513023,NBVENTURES
INE725E01024,ORISSA MINERALS DEVELOPMENT CO,590086,ORISSAMINE
INE726L01019,DELPHI WORLD MONEY LIMITED    ,533452,DELPHIFX
INE726V01018,Pricol Limited  ,540293,PRICOLLTD
INE727B01026,GENESYS INTERNATIONAL CORPORAT,506109,GENESYS
INE731F01037,WELSPUN SPECIALTY SOLUTIONS LI,500365,
INE732C01016,NCL INDUSTRIES LTD.    ,502168,NCLIND
INE734I01027,FINKURVE FINANCIAL SERVICES LT,508954,
INE734N01019,SNOWMAN LOGISTICS LTD  ,538635,SNOWMAN
INE737H01014,FIEM INDUSTRIES LTD.   ,532768,FIEMIND
INE740D01017,N.R.AGARWAL INDUSTRIES LTD.   ,516082,NRAIL
INE742B01025,GUFIC BIOSCIENCES LTD. ,509079,GUFICBIO
INE743C01021,JSW ISPAT SPECIAL PRODUCTS LIM,513446,JSWISPL
INE745B01028,KHAITAN CHEMICALS & FERTILIZER,507794,KHAICHEM
INE748C01038,3I INFOTECH LTD.,532628,3IINFOLTD
INE750A01020,ORIENTAL HOTELS LTD.   ,500314,ORIENTHOT
INE750M01017,HEXA TRADEX LTD.,534328,HEXATRADEX
INE751B01018,PIX TRANSMISSIONS LTD. ,500333,
INE752H01013,CARE Ratings Limited   ,534804,CARERATING
INE755D01015,STOVEC INDUSTRIES LTD. ,504959,
INE755Q01025,VISHAL FABRICS LTD     ,538598,VISHAL
INE757B01015,SHREYAS SHIPPING & LOGISTICS L,520151,SHREYAS
INE760A01029,KOKUYO CAMLIN LTD.     ,523207,KOKUYOCMLN
INE760F01010,INDO AMINES LTD.,524648,
INE760L01018,TRIBHOVANDAS BHIMJI ZAVERI LTD,534369,TBZ
INE761G01016,BLACK ROSE INDUSTRIES LTD.    ,514183,
INE764L01010,Sadbhav Infrastructure Project,539346,SADBHIN
INE765D01014,WPIL LTD.,505872,
INE767C01012,AXTEL INDUSTRIES LTD.  ,523850,
INE771A01026,MIRZA INTERNATIONAL LTD.      ,526642,MIRZAINT
INE778B01029,ESTER INDUSTRIES LTD.  ,500136,ESTER
INE785A01026,JAYANT AGRO-ORGANICS LTD.     ,524330,JAYAGROGN
INE785M01013,PC JEWELLER LTD.,534809,PCJEWELLER
INE786F01031,UTTAM SUGAR MILLS LTD. ,532729,UTTAMSUGAR
INE788J01021,Shivalik Rasayan Ltd.  ,539148,
INE792Z01011,SIRCA PAINT INDIA LIMITED     ,200265,SIRCA
INE793A01012,ACCELYA SOLUTIONS INDIA LIMITE,532268,ACCELYA
INE794A01010,NEULAND LABORATORIES LTD.     ,524558,NEULANDLAB
INE794B01026,BALAJI TELEFILMS LTD.  ,532382,BALAJITELE
INE799B01017,HINDUSTHAN URBAN INFRASTRUCTUR,539984,
INE800H01010,OMAXE LTD.      ,532880,OMAXE
INE802G01018,JET AIRWAYS (INDIA) LTD.      ,532617,JETAIRWAYS
INE803D01021,INDO BORAX & CHEMICALS LTD.   ,524342,
INE805C01028,K.C.P.LTD.      ,590066,KCP
INE809A01024,RAMA PHOSPHATES LTD.   ,524037,
INE809I01019,ONMOBILE ,532944,ONMOBILE
INE812G01025,SMS PHARMACEUTICALS LTD.      ,532815,SMSPHARMA
INE830C01026,EMAMI PAPER MILLS LTD. ,533208,EMAMIPAP
INE835G01018,ALLSEC TECHNOLOGIES LTD.      ,532633,ALLSEC
INE836B01017,SATIN CREDITCARE NETWORK LIMIT,539404,SATIN
INE840M01016,ZUARI AGRO CHEMICALS LTD.     ,534742,ZUARI
INE843D01027,DCM SHRIRAM INDUSTRIES LTD.   ,523369,
INE845D01014,GANESHA ECOSPHERE LTD. ,514167,GANECOS
INE847C01020,ROSSELL INDIA LTD.     ,533168,ROSSELLIND
INE849C01026,SHALIMAR PAINTS LTD.   ,509874,SHALPAINTS
INE854B01010,JAYASWAL NECO INDUSTRIES LTD. ,522285,JAYNECOIND
INE859A01011,PNB GILTS LTD.  ,532366,PNBGILTS
INE863T01013,JITF INFRALOGISTICS LIMITED   ,540311,JITFINFRA
INE868X01014,The Yamuna Syndicate Ltd      ,540980,
INE871K01015,HINDUSTAN MEDIA VENTURES LTD. ,533217,HMVL
INE872H01027,LUMAX AUTO TECHNOLOGIES LTD.  ,532796,LUMAXTECH
INE874I01013,RAMKY INFRASTRUCTURE LTD.     ,533262,RAMKY
INE878A01011,GE Power India Ltd     ,532309,GEPIL
INE878K01010,BF INVESTMENT LTD.     ,533303,BFINVEST
INE879I01012,D B REALTY LTD  ,533160,DBREALTY
INE879K01018,KMC SPECIALITY HOSPITALS (INDI,524520,
INE883N01014,Parag Milk Foods Limited      ,539889,PARAGMILK
INE887E01022,NGL FINE-CHEM LTD.     ,524774,
INE887G01027,GOKALDAS EXPORTS LTD.  ,532630,GOKEX
INE888C01040,SADHANA NITROCHEM LTD. ,506642,
INE890A01024,JMC PROJECTS (INDIA) LTD.     ,522263,JMCPROJECT
INE893I01013,VASCON ENGINEERS LTD   ,533156,VASCONEQ
INE893J01029,MOLD-TEK PACKAGING LIMITED    ,533080,MOLDTKPAC
INE900B01029,KABRA EXTRUSIONTECHNIK LTD.   ,524109,KABRAEXTRU
INE907A01026,KALYANI STEELS LTD.    ,500235,KSL
INE907N01029,EFFINGO TEXTILE & TRADING LIMI,512207,
INE908D01010,SHAKTI PUMPS (INDIA) LTD.     ,531431,SHAKTIPUMP
INE910C01018,TTK HEALTHCARE LTD.    ,507747,TTKHLTCARE
INE912T01018,RAGHAV PRODUCTIVITY ENHANCERS ,539837,
INE917H01012,SREE RAYALASEEMA HI-STRENGTH H,532842,SRHHYPOLTD
INE919I01024,Music Broadcast Limited,540366,RADIOCITY
INE922B01023,PANACEA BIOTEC LTD.    ,531349,PANACEABIO
INE924D01017,THE INVESTMENT TRUST OF INDIA ,530023,THEINVEST
INE927C01020,DIGISPICE TECHNOLOGIES LIMITED,517214,DIGISPICE
INE935B01025,MOSCHIP TECHNOLOGIES LIMITED  ,532407,
INE939D01015,HARITA SEATING SYSTEMS LTD.   ,590043,
INE939Q01017,PORSCHE CAPITAL MKT LTD,202984,
INE940H01014,PEARL GLOBAL INDUSTRIES LIMITE,532808,PGIL
INE942C01029,GUJARAT THEMIS BIOSYN LTD.    ,506879,
INE943C01027,Srikalahasthi Pipes Limited   ,513605,SRIPIPES
INE943D01017,MPS LTD. ,532440,MPSLTD
INE945H01013,V2 RETAIL LTD.  ,532867,V2RETAIL
INE945P01024,WARDWIZARD INNOVATIONS AND MOB,538970,
INE947A01014,SUNFLAG IRON & STEEL CO.LTD.  ,500404,SUNFLAG
INE950I01011,D B CORP LTD    ,533151,DBCORP
INE950M01013,Monte Carlo Fashions Limited  ,538836,MONTECARLO
INE951D01028,ATUL AUTO LTD.  ,531795,ATULAUTO
INE951E01018,HIND ISPAT LIMITED     ,205496,
INE953E01014,KSE LTD. ,519421,
INE955D01029,GENUS POWER INFRASTRUCTURES LT,530343,GENUSPOWER
INE961D01019,UNITED DRILLING TOOLS LTD.    ,522014,UNIDT
INE963C01033,FAZE THREE LTD. ,530079,
INE964H01014,SHRIRAM EPC LTD.,532945,SHRIRAMEPC
INE966A01022,DOLAT INVESTMENTS LTD. ,505526,DOLAT
INE966H01019,ZEE MEDIA CORPORATION LIMITED ,532794,ZEEMEDIA
INE968D01022,ARSHIYA LIMITED ,506074,ARSHIYA
INE974B01016,CHEVIOT CO.LTD. ,526817,
INE976A01021,West Coast Paper Mills Limited,500444,WSTCSTPAPR
INE982B01019,ADF FOODS LTD.  ,519183,ADFFOODS
INE989A01024,SANGHVI MOVERS LTD.    ,530073,SANGHVIMOV
INE993A01026,MAN INDUSTRIES (INDIA) LTD.   ,513269,MANINDS
INE999B01013,SANGHI INDUSTRIES LTD. ,526521,SANGHIIND
NA,HINDUSTAN PHOTO FILMS MFG.CO.L,524316,
INE001B01026,KRBL LTD.,530813,KRBL
INE002L01015,SJVN LTD ,533206,SJVN
INE002S01010,Mahanagar Gas Limited  ,539957,MGL
INE00FF01017,Ami Organics Limited   ,543349,AMIORG
INE00IN01015,STOVE KRAFT LIMITED    ,543260,STOVEKRAFT
INE00LO01017,Craftsman Automation Limited  ,543276,CRAFTSMAN
INE00M201021,Sterling and Wilson Solar Limi,542760,SWSOLAR
INE00WC01019,AFFLE (INDIA) LIMITED  ,208285,
INE00WC01027,Affle (India) Limited  ,542752,AFFLE
INE010A01011,PRISM JOHNSON LIMITED. ,500338,PRSMJOHNSN
INE010J01012,Tejas Networks Limited ,540595,TEJASNET
INE017A01032,GREAT EASTERN SHIPPING CO.LTD.,500620,GESHIP
INE019C01026,Himadri Speciality Chemical Lt,500184,HSCL
INE021O01019,Dodla Dairy Limited    ,543306,DODLA
INE025B01017,GOLDIAM INTERNATIONAL LTD.    ,526729,GOLDIAM
INE026A01025,GUJARAT STATE FERTILIZERS & CH,500690,GSFC
INE027A01015,RASHTRIYA CHEMICALS & FERTILIZ,524230,RCF
INE02A801020,ROSSARI BIOTECH LIMITED,543213,ROSSARI
INE02PY01013,Borosil Limited ,543212,BOROLTD
INE031A01017,Housing &Urban Development Cor,540530,HUDCO
INE031B01049,AJANTA PHARMA LTD.     ,532331,AJANTPHARM
INE034A01011,ARVIND LTD.     ,500101,ARVIND
INE036A01016,RELIANCE INFRASTRUCTURE LTD.  ,500390,RELINFRA
INE036B01030,GUJARAT AMBUJA EXPORTS LTD.   ,524226,GAEL
INE036D01028,KARUR VYSYA BANK LTD.  ,590003,KARURVYSYA
INE039A01010,IFCI LTD.,500106,IFCI
INE039C01032,JAMNA AUTO INDUSTRIES LTD.    ,520051,JAMNAAUTO
INE03Q201024,Glenmark Life Sciences Limited,543322,GLS
INE03QK01018,SUVEN PHARMACEUTICALS LIMITED ,543064,SUVENPHAR
INE040H01021,SUZLON ENERGY LTD.     ,532667,SUZLON
INE043D01016,IDFC LIMITED    ,532659,IDFC
INE043W01024,Vijaya Diagnostic Centre Limit,543350,VIJAYA
INE045601015,Paras Defence and Space Techno,543367,PARAS
INE048G01026,NAVIN FLUORINE INTERNATIONAL L,532504,NAVINFLUOR
INE049A01027,HIMATSINGKA SEIDE LTD. ,514043,HIMATSEIDE
INE049B01025,WOCKHARDT LTD.  ,532300,WOCKPHARMA
INE04I401011,KPIT Technologies Ltd  ,542651,KPITTECH
INE050A01025,BOMBAY BURMAH TRADING CORP.LTD,501425,BBTC
INE050E01027,BALAJI AMINES LTD.     ,530999,BALAMINES
INE051B01021,VAKRANGEE LIMITED      ,511431,VAKRANGEE
INE052I01032,Camlin Fine Sciences Ltd      ,532834,CAMLINFINE
INE052T01013,BEST AGROLIFE LIMITED  ,539660,BESTAGRO
INE054A01027,V.I.P.INDUSTRIES LTD.  ,507880,VIPIND
INE055A01016,CENTURY TEXTILES & INDUSTRIES ,500040,CENTURYTEX
INE056C01010,TATA METALIKS LTD.     ,513434,TATAMETALI
INE058A01010,SANOFI INDIA LTD,500674,SANOFI
INE059D01020,LA OPALA RG LTD.,526947,LAOPALA
INE060A01024,NAVNEET EDUCATION LIMITED     ,508989,NAVNETEDUL
INE061F01013,FORTIS HEALTHCARE LTD. ,532843,FORTIS
INE063P01018,Equitas Small Finance Bank Lim,543243,EQUITASBNK
INE064C01022,TRIDENT LTD.    ,521064,TRIDENT
INE066P01011,Inox Wind Limited      ,539083,INOXWIND
INE067A01029,CG Power and Industrial Soluti,500093,CGPOWER
INE069I01010,INDIABULLS REAL ESTATE LTD.   ,532832,IBREALEST
INE070D01027,JAI CORP LTD.   ,512237,JAICORPLTD
INE071N01016,Meghmani Finechem Limited     ,543332,MFL
INE074A01025,PRAJ INDUSTRIES LTD.   ,522205,PRAJIND
INE075I01017,HealthCare Global Enterprises ,539787,HCG
INE07O001018,Easy Trip Planners Limited    ,543272,EASEMYTRIP
INE07T201019,Burger King India Limited     ,543248,BURGERKING
INE07Y701011,ABB Power Products and Systems,543187,POWERINDIA
INE083A01026,MOREPEN LABORATORIES LTD.     ,500288,MOREPENLAB
INE083K01017,BENGAL & ASSAM COMPANY LTD.   ,533095,
INE085A01013,CHAMBAL FERTILISERS & CHEMICAL,500085,CHAMBLFERT
INE087H01022,SHREE RENUKA SUGARS LTD.      ,532670,RENUKA
INE089C01029,STERLITE TECHNOLOGIES LTD.    ,532374,STLTECH
INE08LI01020,Krsnaa Diagnostics Limited    ,543328,KRSNAA
INE08ZM01014,Greenpanel Industries Limited ,542857,GREENPANEL
INE094I01018,KOLTE-PATIL DEVELOPERS LTD.   ,532924,KOLTEPATIL
INE094J01016,UTI Asset Management Company L,543238,UTIAMC
INE095N01031,NBCC (India) Limited   ,534309,NBCC
INE098F01031,AMRUTANJAN HEALTH CARE LTD.   ,590006,AMRUTANJAN
INE099Z01011,Mishra Dhatu Nigam Limited    ,541195,MIDHANI
INE09VQ01012,Indigo Paints Limited  ,543258,INDIGOPNTS
INE0AJG01018,Hemisphere Properties India Li,543242,HEMIPROP
INE0BY001018,Jubilant Ingrevia Limited     ,543271,JUBLINGREA
INE0CT101020,Meghmani Organics Limited     ,543331,MOL
INE0D6701023,India Pesticides Limited      ,543311,IPL
INE0DD101019,RailTel Corporation of India L,543265,RAILTEL
INE0DNW01011,Fairchem Organics Limited     ,543252,FAIRCHEMOR
INE0GK401011,Tatva Chintan Pharma Chem Limi,543321,TATVA
INE0GTI23014,SHREM INVIT     ,208220,
INE101D01020,GRANULES INDIA LTD.    ,532482,GRANULES
INE103A01014,MANGALORE REFINERY & PETROCHEM,500109,MRPL
INE105A01035,SUNDARAM-CLAYTON LTD.  ,520056,SUNCLAYLTD
INE109A01011,SHIPPING CORPORATION OF INDIA ,523598,SCI
INE111F01016,PAUSHAK LTD.    ,532742,
INE111Q01013,PDS MULTINATIONAL FASHIONS LIM,538730,PDSMFL
INE112L01020,Metropolis Healthcare Limited ,542650,METROPOLIS
INE113A01013,GUJARAT NARMADA VALLEY FERTILI,500670,GNFC
INE116A01032,APCOTEX INDUSTRIES LTD.,523694,APCOTEXIND
INE118D01016,Nuvoco Vistas Corporation Limi,543334,NUVOCO
INE118H01025,BSE LIMITED     ,201890,BSE
INE119A01028,BALRAMPUR CHINI MILLS LTD.    ,500038,BALRAMCHIN
INE120A01034,CARBORUNDUM UNIVERSAL LTD.    ,513375,CARBORUNIV
INE123F01029,MMTC LTD.,513377,MMTC
INE124G01033,DELTA CORP LTD. ,532848,DELTACORP
INE126A01031,E.I.D.-PARRY (INDIA) LTD.     ,500125,EIDPARRY
INE126J01016,APOLLO PIPES LIMITED   ,531761,APOLLOPIPE
INE128A01029,EVEREADY INDUSTRIES INDIA LTD.,531508,EVEREADY
INE131A01031,GUJARAT MINERAL DEVELOPMENT CO,532181,GMDCLTD
INE133A01011,AKZO NOBEL INDIA LIMITED      ,500710,AKZOINDIA
INE136B01020,CYIENT LIMITED  ,532175,CYIENT
INE136S01016,Neogen Chemicals Limited      ,542665,NEOGEN
INE139A01034,NATIONAL ALUMINIUM CO.LTD.    ,532234,NATIONALUM
INE142Z01019,Orient Electric Limited,541301,ORIENTELEC
INE146L01010,KIRLOSKAR OIL ENGINES LTD.    ,533293,KIRLOSENG
INE148I01020,INDIABULLS HOUSING FINANCE LTD,535789,IBULHSGFIN
INE149A01033,CHOLAMANDALAM FINANCIAL HOLDIN,504973,CHOLAHLDNG
INE150B01039,ALKYL AMINES CHEMICALS LTD.   ,506767,ALKYLAMINE
INE150G01020,LUX Industries Limited ,539542,LUXIND
INE152A01029,THERMAX LTD.    ,500411,THERMAX
INE152M01016,TRIVENI TURBINE LTD.   ,533655,TRITURBINE
INE153T01027,BLS International Services Ltd,540073,BLS
INE161A01038,NIIT LTD.,500304,NIITLTD
INE163A01018,NOCIL LTD.      ,500730,NOCIL
INE164A01016,BALMER LAWRIE & CO.LTD.,523319,BALMLAWRIE
INE168A01041,JAMMU & KASHMIR BANK LTD.     ,532209,J&KBANK
INE170I01016,HINDUJA GLOBAL SOLUTIONS LTD. ,532859,HGS
INE171A01029,FEDERAL BANK LTD.      ,500469,FEDERALBNK
INE171Z01018,Bharat Dynamics Limited,541143,BDL
INE172A01027,CASTROL INDIA LTD.     ,500870,CASTROLIND
INE175A01038,JAIN IRRIGATION SYSTEMS LTD.  ,500219,JISLJALEQS
INE177A01018,INGERSOLL-RAND (INDIA) LTD.   ,500210,INGERRAND
INE177H01013,GODAWARI POW & ISP LTD ,208321,
INE177H01021,GODAWARI POWER & ISPAT LTD.   ,532734,GPIL
INE180C01026,CAPRI GLOBAL CAPITAL LIMITED  ,531595,CGCL
INE183A01024,FINOLEX INDUSTRIES LTD.,500940,FINPIPE
INE186A01019,GUJARAT ALKALIES & CHEMICALS L,530001,GUJALKALI
INE188A01015,FERTILIZERS & CHEMICALS TRAVAN,590024,FACT
INE189B01011,INEOS Styrolution India Limite,506222,INEOSSTYRO
INE191B01025,WELSPUN CORP LIMITED   ,532144,WELCORP
INE191H01014,PVR LTD. ,532689,PVR
INE192B01031,WELSPUN INDIA LTD.     ,514162,WELSPUNIND
INE193E01025,BAJAJ ELECTRICALS LTD. ,500031,BAJAJELEC
INE195J01029,PNC Infratech Limited  ,539150,PNCINFRA
INE197D01010,JINDAL POLY FILMS LTD. ,500227,JINDALPOLY
INE199A01012,PROCTER & GAMBLE HEALTH LIMITE,500126,PGHL
INE200A01026,GE T&D India Limited   ,522275,GET&D
INE201A01024,MANALI PETROCHEMICAL LTD.     ,500268,MANALIPETC
INE201P01022,G R Infraprojects Limited     ,543317,GRINFRA
INE203A01020,ASTRAZENECA PHARMA INDIA LTD. ,506820,ASTRAZEN
INE204A01010,I G PETROCHEMICALS LTD.,500199,IGPL
INE205C01021,POLY MEDICURE LTD.     ,531768,POLYMED
INE206F01022,Authum Investment & Infrastruc,539177,
INE208C01025,AEGIS LOGISTICS LTD.   ,500003,AEGISCHEM
INE209A01019,AGRO TECH FOODS LTD.   ,500215,ATFL
INE211B01039,THE PHOENIX MILLS LTD  ,503100,PHOENIXLTD
INE212H01026,AIA ENGINEERING LTD.   ,532683,AIAENG
INE217B01036,KAJARIA CERAMICS LTD.  ,500233,KAJARIACER
INE220B01022,KALPATARU POWER TRANSMISSION L,522287,KALPATPOWR
INE220G01021,JINDAL STAINLESS LTD.  ,532508,JSL
INE221J01015,Sharda Cropchem Limited,538666,SHARDACROP
INE224A01026,GREAVES COTTON LTD.    ,501455,GREAVESCOT
INE225D01027,SYMPHONY LIMITED,517385,SYMPHONY
INE228A01035,USHA MARTIN LTD.,517146,USHAMART
INE229C01021,SAGAR CEMENTS LTD.     ,502090,SAGCEM
INE230A01023,EIH LTD. ,500840,EIHOTEL
INE232I01014,SUN PHARMA ADVANCED RESEARCH C,532872,SPARC
INE233A01035,GODREJ INDUSTRIES LTD. ,500164,GODREJIND
INE233B01017,BLUE DART EXPRESS LTD. ,526612,BLUEDART
INE235A01022,FINOLEX CABLES LTD.    ,500144,FINCABLES
INE242C01024,ANANT RAJ LIMITED      ,515055,ANANTRAJ
INE246F01010,GUJARAT STATE PETRONET LTD.   ,532702,GSPL
INE247D01039,JINDAL WORLDWIDE LTD.  ,531543,JINDWORLD
INE248A01017,ITI LTD. ,523610,ITI
INE249Z01012,Mazagon Dock Shipbuilders Limi,543237,MAZDOCK
INE254N01018,HINDUSTAN FOODS LTD.   ,519126,HNDFDS
INE255A01020,EPL LIMITED     ,500135,EPL
INE255X01014,MSTC Limited    ,542597,MSTCLTD
INE256C01024,TRIVENI ENGINEERING & INDUSTRI,532356,TRIVENI
INE258A01016,BEML LTD.,500048,BEML
INE258B01022,FDC LTD. ,531599,FDC
INE258G01013,SUMITOMO CHEMICAL INDIA LIMITE,542920,SUMICHEM
INE260B01028,GODFREY PHILLIPS INDIA LTD.   ,500163,GODFRYPHLP
INE260D01016,OLECTRA GREENTECH LIMITED     ,532439,OLECTRA
INE269A01021,SONATA SOFTWARE LTD.   ,532221,SONATSOFTW
INE269B01029,LAKSHMI MACHINE WORKS LTD.    ,500252,LAXMIMACH
INE270A01029,ALOK INDUSTRIES LTD.   ,521070,ALOKINDS
INE271B01025,MAHARASHTRA SEAMLESS LTD.     ,500265,MAHSEAMLES
INE274F01020,WESTLIFE DEVELOPMENT LTD.     ,505533,WESTLIFE
INE274G01010,Dhani Services Limited ,532960,DHANI
INE276A01018,GARWARE TECHNICAL FIBRES LIMIT,509557,GARFIBRES
INE280B01018,ELANTAS BECK INDIA LTD.,500123,
INE281B01032,LLOYDS METALS AND ENERGY LTD. ,512455,
INE284A01012,ESAB INDIA LTD. ,500133,ESABINDIA
